date,U向分量风/m/s,V向分量风/m/s,2m气温/K,表面气压/Pa,地表温度/K,潜热通量/ W/(m^2),感热通量/ W/(m^2),相对湿度/%,大气边界层高度/m
2024/8/14 18:00,-1.5107269,-0.980896,301.12256,100598.44,300.00757,-71460,17444,86.5,295.97144
2024/8/14 19:00,-1.1828461,-1.1730499,300.99487,100583.69,299.87012,-78402,746,86.9,240.27025
2024/8/14 20:00,-1.3920288,-1.3278198,300.511,100542,299.78857,-72063,2073,89.2,246.9441
2024/8/14 21:00,-1.3724518,-1.2487793,300.50464,100598.44,299.59717,-73802,3840,90,245.9418
2024/8/14 22:00,-1.395874,-1.5869598,301.9441,100585.375,300.73462,-76835,-2134,84.3,253.26924
2024/8/14 23:00,-1.4085236,-1.8590851,302.38965,100612.5,302.72485,-168195,-70478,80.8,410.8645
2024/8/15 0:00,-1.8305206,-1.7353058,302.94604,100635.19,305.40063,-347178,-215750,76.3,662.84766
2024/8/15 1:00,-1.8401337,-1.456665,303.6565,100673.44,308.1399,-555377,-407922,71.4,973.2346
2024/8/15 2:00,-1.8214264,-1.5808105,306.39502,100637,310.29565,-725638,-532479,56.5,1194.0608
2024/8/15 3:00,-1.8698273,-1.7321625,306.5974,100587,311.14282,-817439,-588720,54.4,1253.862
2024/8/15 4:00,-2.022583,-1.8330231,306.72217,100555.31,311.2317,-1047228,-752628,54.6,1313.3428
2024/8/15 5:00,-2.1927032,-1.9337616,307.45264,100485.75,310.2412,-967124,-719500,53.3,1404.4805
2024/8/15 6:00,-2.4872742,-1.8927307,307.71265,100433.94,310.01,-861861,-664032,53.2,1364.2742
2024/8/15 7:00,-2.7478638,-1.637085,308.08423,100396.75,309.7329,-775897,-553105,51.3,1310.0251
2024/8/15 8:00,-3.0888672,-1.1451111,305.69263,100343.19,308.45508,-629714,-371394,60.1,1284.4846
2024/8/15 9:00,-3.3537903,-0.7298584,304.58398,100361.81,306.3684,-486192,-244067,66.9,1200.3242
2024/8/15 10:00,-1.9879456,-0.85983276,304.56152,100397.81,303.2583,-280136,-50573,63,472.89453
2024/8/15 11:00,-0.9259186,-0.43754578,303.67847,100486.06,302.19165,-139811,10034,68.8,359.77197
2024/8/15 12:00,-0.8398285,-0.48884583,303.83057,100528.06,301.62183,-116023,10725,67.6,310.37866
2024/8/15 13:00,-1.1599274,-0.4223938,303.40552,100593.94,301.22534,-106987,19813,70.3,288.9922
2024/8/15 14:00,-1.8531342,-0.25358582,302.6416,100599.75,300.80933,-92417,20813,76.1,304.00098
2024/8/15 15:00,-1.9861755,-0.052444458,302.3037,100582.625,300.56494,-81873,22415,79.1,341.82935
2024/8/15 16:00,-2.052658,-0.12602234,302.27002,100581.31,300.2505,-72431,19688,80.8,323.31274
2024/8/15 17:00,-1.91539,-0.18861389,301.39722,100550.5,300.32617,-63578,14461,85,308.50293
2024/8/15 18:00,-1.6690674,-0.37617493,301.55786,100541.5,300.03247,-59596,11577,84.3,225.72331
2024/8/15 19:00,-1.5799255,-0.5975647,301.28125,100539.19,300.052,-78230,9626,85.7,209.95517
2024/8/15 20:00,-1.6753235,-0.8702545,300.52002,100560.19,299.93042,-84067,16973,89.4,224.04218
2024/8/15 21:00,-1.7690277,-1.0823212,300.57373,100568.5,299.72266,-84694,13063,90,225.4634
2024/8/15 22:00,-1.4560394,-1.0584717,301.91797,100578.94,300.3152,-88196,7611,83.6,208.998
2024/8/15 23:00,-1.399231,-1.3703613,302.3921,100656.125,302.2942,-199839,-54054,81.8,338.07227
2024/8/16 0:00,-2.0004425,-1.4742432,303.15552,100686.875,303.7224,-383680,-198286,78.5,544.2742
2024/8/16 1:00,-2.4546814,-1.1658936,304.09253,100680.44,306.6775,-531529,-400748,71.2,795.8657
2024/8/16 2:00,-2.739212,-0.67099,306.72412,100681.75,310.44507,-616546,-507415,56.1,1127.189
2024/8/16 3:00,-2.6457367,-0.3729248,307.1919,100642.94,312.4314,-755244,-673033,52.1,1351.6641
2024/8/16 4:00,-2.4223633,-0.42082214,307.3335,100614.75,313.66675,-805244,-685499,51.4,1523.1155
2024/8/16 5:00,-2.752411,-0.43643188,308.7876,100520.5,313.88086,-821204,-764217,48.3,1625.3105
2024/8/16 6:00,-3.504959,-0.35369873,308.53003,100481.94,312.31152,-780509,-763349,51.5,1515.7412
2024/8/16 7:00,-4.100342,-1.2698975,308.66187,100512.75,308.04712,-916888,-516492,51.2,805.853
2024/8/16 8:00,-3.6032257,-0.57470703,306.84595,100485.94,306.63867,-628073,-197596,58,980.09326
2024/8/16 9:00,-3.3871307,0.113845825,305.2527,100487.94,305.9541,-420013,-166458,65.3,980.3928
2024/8/16 10:00,-3.031128,-0.15559387,304.79614,100497.56,304.07764,-277385,-49401,63.3,1004.353
2024/8/16 11:00,-2.2597504,-0.1546936,304.0122,100584.125,302.8247,-141766,23787,66.4,536.9607
2024/8/16 12:00,-2.8444061,-0.08268738,303.74878,100659.69,302.27026,-116407,32802,68.8,529.79126
2024/8/16 13:00,-2.8820038,0.35513306,303.48828,100746.31,301.8601,-104536,38947,70.9,532.91846
2024/8/16 14:00,-3.0053406,0.3222046,302.99048,100765.625,301.6416,-96607,33169,74.9,541.1306
2024/8/16 15:00,-2.7917633,0.25073242,302.80762,100747.44,301.3142,-89620,29713,76.1,510.62402
2024/8/16 16:00,-2.3690948,0.21888733,302.64062,100767,300.96753,-79484,30680,76.9,414.66553
2024/8/16 17:00,-2.0180817,0.19537354,301.74023,100722.44,300.81348,-70919,21417,80.7,300.8435
2024/8/16 18:00,-1.8260345,0.027893066,301.46118,100715.69,300.39673,-61777,19669,81.8,205.61797
2024/8/16 19:00,-1.7845612,-0.27285767,301.34644,100715.875,300.18433,-64819,15748,83.1,165.76668
2024/8/16 20:00,-1.6689758,-0.49023438,300.7959,100693.69,299.91357,-59625,17372,85.8,147.65697
2024/8/16 21:00,-1.749054,-0.6735687,300.66992,100741.19,299.81104,-56748,19897,86.9,153.8663
2024/8/16 22:00,-1.9372711,-0.89678955,302.67114,100782.56,300.62964,-64253,15939,77.5,153.35757
2024/8/16 23:00,-2.2327576,-0.88217163,303.65527,100799.625,303.88086,-135416,-69183,73.2,543.8633
2024/8/17 0:00,-2.791397,-0.2273407,304.60352,100828.125,306.9104,-289687,-267137,66.6,873.7412
2024/8/17 1:00,-3.003418,-0.10923767,305.03198,100834.75,309.563,-443842,-464358,63.5,1113.4756
2024/8/17 2:00,-3.0824127,0.2761383,307.25488,100841.94,311.2881,-599471,-661017,52,1299.5881
2024/8/17 3:00,-2.9468842,0.44895935,307.38184,100787.875,313.00513,-680216,-805509,51.7,1458.7649
2024/8/17 4:00,-2.815689,0.5388489,307.7058,100769.94,313.47827,-702456,-840545,50.8,1583.8184
2024/8/17 5:00,-2.8322296,0.37904358,308.98218,100712.06,314.58008,-712310,-848067,44.4,1687.1831
2024/8/17 6:00,-3.2293854,0.00428772,308.73682,100664.125,313.9536,-657643,-751927,44.7,1675.5762
2024/8/17 7:00,-3.837738,-0.4161377,308.6289,100605.94,312.31665,-626120,-677377,45.1,1634.5747
2024/8/17 8:00,-4.309601,-0.07333374,307.73877,100582.25,309.69263,-516439,-498170,46.8,1354.2261
2024/8/17 9:00,-4.4369354,0.4477539,307.41675,100604.94,307.62524,-402210,-281034,48.2,1071.2961
2024/8/17 10:00,-3.5856476,0.9828644,305.0398,100602.56,305.29077,-258387,-105015,57.9,825.7461
2024/8/17 11:00,-3.1502686,0.42356873,304.2688,100682.81,303.5244,-141824,19799,63.7,622.8723
2024/8/17 12:00,-3.4927063,0.6333618,303.80566,100716.125,303.0879,-115046,32676,69.1,638.6189
2024/8/17 13:00,-3.2359009,0.31855774,303.77905,100794.19,302.57812,-101745,31741,70.8,612.00415
2024/8/17 14:00,-3.0727844,0.17399597,302.89893,100790.19,302.40137,-90719,34471,76.1,596.84204
2024/8/17 15:00,-3.0161285,0.3513031,302.7871,100808.06,301.96875,-82740,35525,76.7,541.47485
2024/8/17 16:00,-2.8733215,0.5354767,302.864,100771.125,301.72656,-76681,34241,76.7,493.15332
2024/8/17 17:00,-2.4640198,0.4897461,301.95337,100741.81,301.563,-70089,31500,79.9,416.7234
2024/8/17 18:00,-2.1929474,0.15699768,301.85913,100697.625,301.15918,-63347,27411,81.2,303.67383
2024/8/17 19:00,-2.3433838,-0.14556885,301.82764,100644.19,300.92603,-58218,17409,81.9,257.54077
2024/8/17 20:00,-2.5661316,-0.011795044,301.31445,100616.5,300.75513,-58124,21300,85,274.93896
2024/8/17 21:00,-2.6156006,0.20121765,301.22852,100631.5,300.58862,-59137,20708,85.2,305.37158
2024/8/17 22:00,-2.4955902,0.19987488,303.2141,100663.31,301.21533,-61623,15356,77.5,329.82812
2024/8/17 23:00,-2.7814636,0.50164795,303.96265,100719.375,304.23218,-107911,-87532,74.5,506.16064
2024/8/18 0:00,-2.9622192,1.1107788,304.68994,100699.875,307.09937,-209583,-299561,69.6,691.65625
2024/8/18 1:00,-2.819641,1.5404205,305.3523,100707.44,309.88892,-359095,-539583,64.2,918.6909
2024/8/18 2:00,-2.6951752,1.7384949,307.56055,100692.375,312.0669,-475560,-725385,53.1,1133.9927
2024/8/18 3:00,-2.6489716,1.6391449,307.93872,100658.44,313.66528,-566781,-923627,50.6,1318.8826
2024/8/18 4:00,-2.7308655,1.6023712,307.73486,100603,313.9807,-579740,-959992,50.4,1427.179
2024/8/18 5:00,-3.2126312,1.298996,307.84644,100544.69,313.81934,-557487,-908101,49.3,1440.9658
2024/8/18 6:00,-3.9869995,1.0948792,308.4485,100484.81,312.521,-560859,-1015877,48.1,1395.1106
2024/8/18 7:00,-4.4397736,1.2115936,307.69092,100423.125,311.04126,-412310,-742361,50.7,1275.9102
2024/8/18 8:00,-4.4694214,1.8296967,306.4353,100403.625,308.87524,-336397,-383727,58.3,957.74976
2024/8/18 9:00,-4.568039,2.0037842,306.28784,100368,306.89233,-276603,-298123,60.1,859.43896
2024/8/18 10:00,-4.304962,1.5966797,304.885,100391.69,305.18604,-185539,-146052,66,856.8308
2024/8/18 11:00,-3.9051056,1.5900726,304.5476,100444.875,303.87866,-115406,-15601,69.3,762.2239
2024/8/18 12:00,-3.8573914,1.4445953,304.42456,100499.25,303.37183,-101238,13008,69.9,699.1411
2024/8/18 13:00,-3.4731903,1.5904236,304.44385,100513.94,303.00073,-93540,23504,69,689.75586
2024/8/18 14:00,-3.0541534,1.5411682,303.58716,100515.19,302.71753,-84939,26089,72.7,624.1665
2024/8/18 15:00,-2.756546,1.5852356,303.60718,100495.75,302.42383,-78900,25344,72.1,525.4614
2024/8/18 16:00,-2.6484985,1.459137,303.3806,100477.25,302.24634,-74432,25715,74.5,450.80713
2024/8/18 17:00,-2.7658386,1.4303131,302.6631,100422.94,301.92822,-70030,27160,78.1,409.9978
2024/8/18 18:00,-2.741562,1.4472961,302.51904,100371.75,301.88574,-67534,24873,78.9,401.57373
2024/8/18 19:00,-2.671524,1.2548981,302.41064,100358.69,301.636,-63513,14173,79.6,370.51733
2024/8/18 20:00,-2.631836,1.1903839,301.98633,100323.44,301.3557,-61478,18655,82.8,353.8225
2024/8/18 21:00,-2.9163818,1.131546,301.98633,100364.125,301.32886,-61203,20941,83.2,372.84888
2024/8/18 22:00,-3.0184174,1.5409851,303.6631,100348.44,302.05493,-66620,14395,78,426.6101
2024/8/18 23:00,-3.346756,2.4617157,304.27124,100394.69,304.5818,-105939,-102481,74.3,565.66064
2024/8/19 0:00,-3.2837524,3.3235931,305.2124,100399.625,307.56787,-184520,-352405,68.2,759.7009
2024/8/19 1:00,-3.1972961,3.5112,306.05933,100371.375,310.42725,-273751,-589083,62.7,1012.1343
2024/8/19 2:00,-3.6647797,3.2816162,308.69336,100420.125,312.979,-332780,-767450,51.1,1298.4961
2024/8/19 3:00,-4.0370483,3.13385,308.88135,100338.81,314.42114,-367398,-857102,50.4,1478.6475
2024/8/19 4:00,-4.2125397,3.1704254,309.59106,100361.81,314.89673,-424966,-1027207,48.4,1562.9534
2024/8/19 5:00,-4.8338623,3.1107483,308.82373,100281.875,313.46094,-445592,-1083397,50.7,1545.7808
2024/8/19 6:00,-5.5009003,3.2905426,309.2058,100229,313.52686,-435906,-1080453,50.4,1531.4136
2024/8/19 7:00,-5.207367,2.9329681,305.78784,100158.75,309.54443,-645814,-663642,61.9,1182.5452
2024/8/19 8:00,-4.202484,3.014862,305.29468,100141.375,308.1211,-310861,-362973,65.4,1180.4126
2024/8/19 9:00,-4.1134644,2.6637115,306.14404,100095.81,307.41138,-235676,-290812,61.4,1157.3313
2024/8/19 10:00,-2.9965363,1.901825,305.31543,100151.69,306.0432,-157752,-100796,65.4,872.67505
2024/8/19 11:00,-2.9770203,0.67536926,304.95264,100170.81,304.67114,-94582,16307,67.9,619.4995
2024/8/19 12:00,-3.4719696,0.70610046,304.66528,100289.75,304.2588,-86229,28114,70.1,547.02734
2024/8/19 13:00,-3.4598236,1.2589417,304.36133,100348.375,303.87427,-83597,37394,71.1,508.98315
2024/8/19 14:00,-3.5484314,1.8394623,303.83545,100353.125,303.59644,-79281,46890,74.4,518.53516
2024/8/19 15:00,-3.4793396,1.9984894,303.63965,100367.5,303.2544,-76160,45431,75.9,508.0332
2024/8/19 16:00,-3.5493927,1.9789276,303.27466,100362.375,302.98926,-75780,43374,77.8,494.50024
2024/8/19 17:00,-3.499466,1.9229431,302.78613,100322.06,302.57837,-76310,40891,80.4,485.77148
2024/8/19 18:00,-3.3281708,1.8446808,302.66187,100299.375,302.34277,-74023,38094,80.6,473.09766
2024/8/19 19:00,-3.3462982,1.7102814,302.47363,100272.75,302.1311,-63437,22184,81.1,458.8921
2024/8/19 20:00,-3.3372345,1.757843,302.15625,100258.5,301.9546,-64809,25118,82.7,472.40015
2024/8/19 21:00,-2.9619904,1.716156,302.1582,100263.56,301.739,-63569,24642,83,462.65015
2024/8/19 22:00,-2.5187225,0.5148926,303.58594,100352.94,302.1062,-59904,17769,78.3,380.30127
2024/8/19 23:00,-2.9281769,1.791275,304.18164,100375.5,304.66406,-89928,-100511,75.3,527.42456
2024/8/20 0:00,-2.4956512,2.3096313,304.84717,100388.44,307.55762,-162904,-352311,71.1,688.29736
2024/8/20 1:00,-1.6781158,2.5596619,305.4287,100382,310.25146,-252720,-579022,68,923.9541
2024/8/20 2:00,-0.82876587,2.4474182,307.58057,100355.25,313.7561,-355659,-819496,59.3,1086.9585
2024/8/20 3:00,-0.38957214,2.250351,308.30396,100332.56,315.89404,-421737,-959823,56.2,1307.5493
2024/8/20 4:00,-0.045303345,2.3383484,309.08008,100316.75,317.28833,-466092,-998204,53.7,1509.6853
2024/8/20 5:00,-0.16560364,2.0897217,309.72144,100266,317.0398,-511457,-1051094,50.3,1463.1411
2024/8/20 6:00,0.24639893,1.5494537,309.427,100220.625,315.1267,-392176,-753589,50.5,1406.6799
2024/8/20 7:00,0.6950531,1.0351868,309.87378,100168.375,314.68604,-368457,-635585,48.6,1400.0632
2024/8/20 8:00,0.32641602,0.80426025,309.8247,100136.75,312.38892,-283066,-419251,50,1330.165
2024/8/20 9:00,0.25257874,0.3471527,309.3479,100189.94,310.07788,-216295,-280045,50.3,1094.0852
2024/8/20 10:00,0.03579712,-0.63957214,306.42578,100240.375,302.94507,-107428,-92261,59.2,180.75247
2024/8/20 11:00,-0.90457153,-0.0642395,306.15088,100289,301.85303,-43036,-4225,63.1,72.080444
2024/8/20 12:00,-0.39990234,1.3801575,306.0515,100418.44,301.44458,-27337,3376,65.4,85.57939
2024/8/20 13:00,0.6705322,1.8772888,305.6067,100546.44,300.87524,-39590,3775,65.9,157.24287
2024/8/20 14:00,1.0487986,0.24368286,304.86523,100466.75,301.01514,-58699,10732,69.6,106.685425
2024/8/20 15:00,0.66786194,0.6890869,304.68872,100474.625,300.9541,-77940,23254,70.4,106.89163
2024/8/20 16:00,0.49816895,0.65000916,304.16064,100487.44,300.92285,-93710,28970,71.6,109.47545
2024/8/20 17:00,-0.06803894,0.43284607,303.50073,100462.125,300.96387,-92366,30974,74.4,76.76776
2024/8/20 18:00,0.05154419,0.46679688,303.1184,100420.06,300.95898,-86737,29331,75.5,100.1687
2024/8/20 19:00,-0.1746521,0.36201477,302.89648,100402.69,300.95166,-66768,-2812,76,94.26564
2024/8/20 20:00,-0.39019775,0.61528015,302.47778,100371.625,300.79736,-67379,674,76.4,117.50389
2024/8/20 21:00,-0.6025238,0.8052826,302.36572,100396.875,300.77002,-67910,4903,76.2,141.14983
2024/8/20 22:00,-0.46138,0.84503174,302.62695,100406.625,301.2849,-81827,6365,86.9,139.50226
2024/8/20 23:00,-0.6539612,1.4502716,303.4983,100468.75,302.8296,-239319,-21861,81.7,389.70386
2024/8/21 0:00,-0.5233002,2.7789764,304.38965,100434.75,304.6233,-441709,-91469,74.2,711.64844
2024/8/21 1:00,0.08189392,3.386734,305.15063,100439.81,308.31372,-553357,-386198,67.3,949.70044
2024/8/21 2:00,0.6387024,3.1119537,306.72534,100429.875,311.53003,-458288,-760595,59,1189.0327
2024/8/21 3:00,0.8156433,2.7631378,307.0359,100364.56,313.91626,-398666,-849691,56.8,1341.0647
2024/8/21 4:00,0.7196808,2.7200165,307.42432,100337.625,313.46655,-501564,-1045423,56.1,1408.9548
2024/8/21 5:00,0.8015442,2.657196,308.25317,100234.69,314.85034,-498809,-940860,52.2,1515.02
2024/8/21 6:00,1.7348938,2.035019,308.8689,100225.94,314.031,-400275,-797961,49.3,1470.5071
2024/8/21 7:00,2.7552338,0.57614136,308.4414,100204.375,311.67212,-369396,-756112,49.8,1117.4453
2024/8/21 8:00,3.559616,-0.7221832,306.51685,100263.5,304.77222,-457255,-377595,58.7,547.4302
2024/8/21 9:00,3.5919647,-1.5106049,303.87622,100277.75,303.18726,-502286,-25641,72.8,445.16895
2024/8/21 10:00,3.9181824,-0.98457336,300.24927,100354.75,300.25098,-365071,-13565,94.7,455.72192
2024/8/21 11:00,3.4450684,-0.7890167,300.06494,100375.94,299.8369,-213824,-1491,94.9,441.6006
2024/8/21 12:00,2.6722412,-0.41958618,300.10474,100446.5,299.82544,-167109,1920,93.5,423.46826
2024/8/21 13:00,2.8241882,0.47938538,300.21436,100503,299.63965,-139492,5063,91.9,413.63232
2024/8/21 14:00,2.4124908,1.1853638,299.97266,100509.125,299.58105,-127120,5803,92.1,357.89258
2024/8/21 15:00,2.3672485,1.4859161,300.09766,100496.875,299.51538,-114437,3736,90.6,341.16455
2024/8/21 16:00,2.3317108,1.2200928,300.19482,100538.31,299.4663,-101762,9159,90.1,321.30786
2024/8/21 17:00,2.1743774,0.8006592,300.0442,100525.5,299.39575,-89888,10640,90.2,280.44556
2024/8/21 18:00,1.6450043,0.3605194,300.14868,100534.44,299.31885,-78637,7943,89.7,204.01154
2024/8/21 19:00,0.9894409,0.3835144,300.15503,100550.94,299.1919,-53861,2960,90.3,131.67186
2024/8/21 20:00,0.6542969,0.8080902,299.94653,100547.5,299.19263,-56026,-2126,91.7,108.54237
2024/8/21 21:00,0.5707855,0.9887543,299.6599,100603.69,299.18823,-55689,-1397,93.3,109.53081
2024/8/21 22:00,0.25239563,1.2908173,301.0669,100605.06,299.82886,-57317,-2121,87.6,108.4554
2024/8/21 23:00,0.50161743,1.5470276,301.6128,100685.625,301.16455,-157663,-28673,85.3,175.10046
2024/8/22 0:00,0.7756958,1.6882477,302.1599,100695.44,302.39526,-288158,-81336,82.9,256.3811
2024/8/22 1:00,0.9628296,2.2101746,302.9624,100724.06,307.21167,-414798,-189116,77.7,535.67944
2024/8/22 2:00,1.3559113,1.1482239,306.9829,100714.06,311.01245,-683700,-520815,55.7,952.09375
2024/8/22 3:00,1.3033447,0.65678406,307.01733,100687.75,312.8125,-647148,-554612,55.6,1228.633
2024/8/22 4:00,1.2743988,0.534729,307.2224,100686.44,313.68506,-676991,-607440,55.2,1401.9612
2024/8/22 5:00,1.1259613,0.59025574,308.2837,100592.875,314.31982,-550214,-430633,49.9,1511.8813
2024/8/22 6:00,1.0416718,0.58140564,308.20386,100581.81,313.9087,-445878,-277552,50.1,1547.782
2024/8/22 7:00,0.71746826,0.4441223,308.47754,100510.19,312.88428,-659215,-504729,49.1,1556.5254
2024/8/22 8:00,0.26223755,0.56733704,308.7444,100489.19,311.71826,-521001,-330738,48.5,1525.1458
2024/8/22 9:00,-0.49110413,0.8741455,308.69092,100493.44,309.29858,-383542,-157342,47.9,1358.3896
2024/8/22 10:00,-0.3657837,0.51290894,306.26685,100512.44,306.54565,-195002,-12833,62.4,142.13797
2024/8/22 11:00,-2.0005035,0.7174835,305.10767,100557.94,303.96606,-82647,20154,62.1,143.07019
2024/8/22 12:00,-2.1941376,1.3449097,305.14673,100608.56,303.39526,-91742,49042,63.5,255.39108
2024/8/22 13:00,-2.0976715,1.5064392,304.78125,100695.125,303.0923,-89171,53659,66.2,298.9536
2024/8/22 14:00,-1.9792328,1.3451691,303.74707,100701.75,302.53564,-77953,49555,71.5,266.05273
2024/8/22 15:00,-1.9073334,1.5538025,303.48804,100738.06,302.2527,-68385,49886,73,258.6455
2024/8/22 16:00,-1.7464294,1.6176453,303.33716,100771,301.8916,-61831,48345,73.4,243.75015
2024/8/22 17:00,-1.6305084,1.4381561,302.41943,100727.81,301.60034,-56530,43932,78.1,213.26518
2024/8/22 18:00,-1.6068268,1.1317902,302.2439,100718.69,301.19214,-51320,36064,79.1,173.50064
2024/8/22 19:00,-1.5054474,0.889801,301.885,100721.31,300.9641,-51697,30933,81.4,142.85475
2024/8/22 20:00,-1.3105927,0.6186218,301.15308,100722.625,300.6914,-45894,23652,84.9,113.014175
2024/8/22 21:00,-1.2447968,0.49798584,300.9004,100765.125,300.1819,-40213,16382,87,92.03281
2024/8/22 22:00,-0.8234253,0.2606659,303.16504,100762.31,300.9077,-40694,14384,75.9,50.73413
2024/8/22 23:00,-1.2254944,0.8177643,304.31592,100819.44,304.81323,-102172,-49714,71.8,149.671
2024/8/23 0:00,-1.4044495,1.3331604,305.39307,100804.375,307.99146,-251591,-216268,64.7,312.6936
2024/8/23 1:00,-1.4365845,1.5797119,306.1687,100836.94,311.27148,-424945,-409575,60.5,630.7717
2024/8/23 2:00,-1.4817657,1.5215454,309.50684,100830.69,314.2566,-587675,-610111,47.2,1184.7129
2024/8/23 3:00,-1.543396,1.3183289,309.92236,100823.81,316.04663,-721090,-774049,44.8,1533.197
2024/8/23 4:00,-1.5649261,1.0704498,310.1704,100771.94,317.0786,-745207,-808549,44.3,1748.2395
2024/8/23 5:00,-1.8030396,0.8760834,310.82593,100691.56,316.81738,-709566,-765270,41.7,1787.0293
2024/8/23 6:00,-2.2494812,0.95173645,311.12183,100664.56,315.74683,-709702,-780063,40.9,1773.0178
2024/8/23 7:00,-2.7141724,1.0362091,310.9651,100620.5,314.42334,-524001,-508399,41.4,1733.3008
2024/8/23 8:00,-3.237793,1.032547,308.79272,100591.81,311.77637,-561986,-422021,46.1,1298.8401
2024/8/23 9:00,-3.9671936,1.204895,308.22363,100649,308.8589,-361834,-176611,46.9,793.0215
2024/8/23 10:00,-2.8771362,1.4991302,305.79102,100671.19,306.07812,-222593,-54119,53.4,459.73193
2024/8/23 11:00,-3.0128937,1.1421204,304.95654,100701.81,304.33716,-129500,8646,58.3,359.42017
2024/8/23 12:00,-3.016861,1.0745392,304.37524,100726.19,303.3921,-104976,23168,62.2,343.8899
2024/8/23 13:00,-3.1505737,0.9832611,303.8772,100771.25,302.6255,-87334,31556,66.3,344.96558
2024/8/23 14:00,-2.7854462,0.8916626,302.47754,100803.875,301.95752,-71706,33932,75.6,330.8916
2024/8/23 15:00,-2.433075,0.51231384,302.3086,100793.31,301.4192,-58577,34745,77.9,281.64868
2024/8/23 16:00,-1.9847717,0.07035828,301.92578,100814.125,300.87012,-50050,30552,81,204.1048
2024/8/23 17:00,-1.8807526,-0.24459839,300.85693,100791,300.35327,-45078,26730,86.5,160.01125
2024/8/23 18:00,-1.9973602,-0.5365906,300.8374,100778.69,300.0515,-42330,23265,87.6,154.31834
2024/8/23 19:00,-2.2102356,-0.46594238,300.69775,100765.5,299.99316,-40959,22105,89.2,178.67088
2024/8/23 20:00,-2.2715912,-0.39468384,300.27515,100785.25,299.8042,-41322,22949,92.1,200.57169
2024/8/23 21:00,-2.1798859,-0.25787354,300.20996,100801,299.79028,-39629,20926,92.7,216.9409
2024/8/23 22:00,-1.8703156,-1.002182,302.19946,100800.375,300.5078,-33008,16416,85.7,175.57559
2024/8/23 23:00,-1.9633026,-0.5900421,303.17017,100900.125,303.94873,-65668,-73415,80.9,274.09277
2024/8/24 0:00,-1.8725433,-0.5231323,304.11646,100898.375,307.78418,-166282,-284133,71.6,455.79858
2024/8/24 1:00,-1.8684692,-0.8930359,305.07568,100906.875,311.33447,-307085,-495496,64.8,650.0227
